snapped_at,price,market_cap,total_volume
2014-08-09 00:00:00 UTC,634.0089797,8318229514,8554184.085
2014-08-10 00:00:00 UTC,634.562576,8328142024,9170383.172
2014-08-11 00:00:00 UTC,618.8923,8125406062,17694906.62
2014-08-12 00:00:00 UTC,612.1226393,8039205562,17072636.39
2014-08-13 00:00:00 UTC,584.2985,7675914787,39383309.97
2014-08-14 00:00:00 UTC,540.691,7105436707,49662437.59
2014-08-15 00:00:00 UTC,528.6947872,6949494717,33425359.65
2014-08-16 00:00:00 UTC,558.9284,7349642969,29972831.08
2014-08-17 00:00:00 UTC,530.9626,6984175848,30687226.6
2014-08-18 00:00:00 UTC,493.2068,6489947989,65160666.3
2014-08-19 00:00:00 UTC,520.5155,6851753733,48565840.53
2014-08-20 00:00:00 UTC,553.7981,7292191862,59368534.66
2014-08-21 00:00:00 UTC,554.4653,7303222869,50661790.43
2014-08-22 00:00:00 UTC,553.6637,7294851446,36665692.54
2014-08-23 00:00:00 UTC,533.0917,7025988678,25750549.77
2014-08-24 00:00:00 UTC,546.5912,7205903097,19911464.94
2014-08-25 00:00:00 UTC,538.5287,7101443335,16937474.07
2014-08-26 00:00:00 UTC,548.6714,7237579305,22874553.73
2014-08-27 00:00:00 UTC,546.7712,7214796346,23036420.03
2014-08-28 00:00:00 UTC,541.7822,7151281238,19737483.63
2014-08-29 00:00:00 UTC,544.2832,7186647337,17141375.25
2014-08-30 00:00:00 UTC,536.9801,7092540557,11507077.49
2014-08-31 00:00:00 UTC,514.5066,6798162843,46472866.75
2014-09-01 00:00:00 UTC,509.7878,6737648693,20724662.01
2014-09-02 00:00:00 UTC,511.8458,6766639864,22733444.77
2014-09-03 00:00:00 UTC,508.1731,6720309752,15236495.25
2014-09-04 00:00:00 UTC,524.0195,6931926453,25259139.53
2014-09-05 00:00:00 UTC,512.1181,6776372305,14991941.58
2014-09-06 00:00:00 UTC,514.383,6808592001,10425997.24
2014-09-07 00:00:00 UTC,513.031,6792697175,8271492.359
2014-09-08 00:00:00 UTC,507.754,6724719364,29765358.48
2014-09-09 00:00:00 UTC,512.3684,6787651616,21959285.75
2014-09-10 00:00:00 UTC,521.4323,6909812267,22723702.72
2014-09-11 00:00:00 UTC,523.1525,6934791831,16010708.6
2014-09-12 00:00:00 UTC,524.1371,6949861395,14822569.33
2014-09-13 00:00:00 UTC,526.6773,6985939876,15498989.6
2014-09-14 00:00:00 UTC,526.965,6991139262,12728872.98
2014-09-15 00:00:00 UTC,523.8533,6952594094,14090496.4
2014-09-16 00:00:00 UTC,509.5528,6764963100,18678213.86
2014-09-17 00:00:00 UTC,508.0884,6747896636,25905298.96
2014-09-18 00:00:00 UTC,471.3654,6262301453,53793454.92
2014-09-19 00:00:00 UTC,440.5901,5855266193,53515304.71
2014-09-20 00:00:00 UTC,457.669,6084320336,53606789.57
2014-09-21 00:00:00 UTC,443.9227,5903350653,36760945.49
2014-09-22 00:00:00 UTC,448.7534,5969463572,27293188.49
2014-09-23 00:00:00 UTC,490.1168,6521567658,64913512.03
2014-09-24 00:00:00 UTC,474.1965,6311531705,36826917.22
2014-09-25 00:00:00 UTC,463.841,6175753014,34941784.77
2014-09-26 00:00:00 UTC,459.6208,6121137890,27046419.59
2014-09-27 00:00:00 UTC,453.9828,6047516228,19047208.12
2014-09-28 00:00:00 UTC,429.5747,5723825133,33709759.2
2014-09-29 00:00:00 UTC,427.9123,5703076063,43203537.24
2014-09-30 00:00:00 UTC,442.6306,5900974107,39445286.13
2014-10-01 00:00:00 UTC,436.0532,5814965646,29787302.05
2014-10-02 00:00:00 UTC,422.6489,5637660846,22581907.77
2014-10-03 00:00:00 UTC,410.6686,5479386862,33527860.44
2014-10-04 00:00:00 UTC,377.952,5044317470,51838766.1
2014-10-05 00:00:00 UTC,375.4195,5012084962,94469427.39
2014-10-06 00:00:00 UTC,375.1,5009329215,86717647.65
2014-10-07 00:00:00 UTC,376.6511,5031343059,49873684.83
2014-10-08 00:00:00 UTC,400.4857,5351169778,57544434.12
2014-10-09 00:00:00 UTC,408.8914,5464946006,91313372.96
2014-10-10 00:00:00 UTC,411.2274,5497781356,48357596.64
2014-10-11 00:00:00 UTC,413.9463,5535600383,37152275.88
2014-10-12 00:00:00 UTC,431.6494,5773968990,35461389.36
2014-10-13 00:00:00 UTC,442.3562,5918880781,63358884.94
2014-10-14 00:00:00 UTC,457.2642,6119898305,81991992.43
2014-10-15 00:00:00 UTC,445.4604,5963556559,55948304.39
2014-10-16 00:00:00 UTC,433.6567,5807183601,55942138.33
2014-10-17 00:00:00 UTC,434.7838,5823765957,43517692.98
2014-10-18 00:00:00 UTC,444.9217,5961394628,50081179.32
2014-10-19 00:00:00 UTC,441.51,5917161171,37505348.39
2014-10-20 00:00:00 UTC,432.1338,5792948049,36624357.59
2014-10-21 00:00:00 UTC,436.0389,5846998224,37850388.32
2014-10-22 00:00:00 UTC,432.5405,5801817116,25396751.53
2014-10-23 00:00:00 UTC,406.5353,5454484120,55187349
2014-10-24 00:00:00 UTC,403.0106,5408825413,37137817.76
2014-10-25 00:00:00 UTC,394.5413837,5296619441,39903738.14
2014-10-26 00:00:00 UTC,397.7734,5341331048,31371150.14
2014-10-27 00:00:00 UTC,395.8762,5317458603,45831285.65
2014-10-28 00:00:00 UTC,397.1063,5335341549,29952386.18
2014-10-29 00:00:00 UTC,378.785,5090586311,49318181.99
2014-10-30 00:00:00 UTC,389.1443,5231510040,67775313.54
2014-10-31 00:00:00 UTC,382.5588408,5144746930,34693250.09
2014-11-01 00:00:00 UTC,368.2246,4953495403,43837813.85
2014-11-02 00:00:00 UTC,369.5564,4972824830,32749860.04
2014-11-03 00:00:00 UTC,372.9662,5020274238,46934952.56
2014-11-04 00:00:00 UTC,374.9585,5048656845,40094164.21
2014-11-05 00:00:00 UTC,393.3881,5298131261,51778772.94
2014-11-06 00:00:00 UTC,406.273,5473228601,50379759.94
2014-11-07 00:00:00 UTC,395.2554,5326264143,46637977.74
2014-11-08 00:00:00 UTC,398.7461,5374858180,35002864.76
2014-11-09 00:00:00 UTC,420.3603485,5667771123,59529004.36
2014-11-10 00:00:00 UTC,421.8652,5689632673,72221110.47
2014-11-11 00:00:00 UTC,421.3295,5683756021,52563802.23
2014-11-12 00:00:00 UTC,480.363,6481874213,269249040.9
2014-11-13 00:00:00 UTC,477.071,6439146555,389805042
2014-11-14 00:00:00 UTC,451.7251,6098763161,301153840.4
2014-11-15 00:00:00 UTC,431.4937,5827160608,113417006.7
2014-11-16 00:00:00 UTC,442.26,5974236041,109224923.5
2014-11-17 00:00:00 UTC,441.7424,5968845396,175393296.7
2014-11-18 00:00:00 UTC,430.0505,5812498050,125550757.3
2014-11-19 00:00:00 UTC,437.3088,5912141658,97919202.81
2014-11-20 00:00:00 UTC,412.4599995,5577583146,108773206.6
2014-11-21 00:00:00 UTC,402.9355832,5450076478,116046199.1
2014-11-22 00:00:00 UTC,405.4307,5485416556,79409700.42
2014-11-23 00:00:00 UTC,422.8453,5722524012,81926178.81
2014-11-24 00:00:00 UTC,438.4338,5935122194,135622710.2
2014-11-25 00:00:00 UTC,439.9715,5957379099,135504091.5
2014-11-26 00:00:00 UTC,428.2438,5800037672,108045257.3
2014-11-27 00:00:00 UTC,431.9007,5851034366,83196912.3
2014-11-28 00:00:00 UTC,443.1489,6005121823,107279760.2
2014-11-29 00:00:00 UTC,440.9842,5977551856,118727038.9
2014-11-30 00:00:00 UTC,444.1679,6022428139,88400049.22
2014-12-01 00:00:00 UTC,446.6985,6058203229,75476967.19
2014-12-02 00:00:00 UTC,451.518,6125259324,79134410.09
2014-12-03 00:00:00 UTC,444.9251,6037144189,88928304.95
2014-12-04 00:00:00 UTC,438.52,5951812700,74596934
2014-12-05 00:00:00 UTC,450.7214,6119185283,69285472.66
2014-12-06 00:00:00 UTC,447.4785,6076657347,57994617.28
2014-12-07 00:00:00 UTC,448.6804,6094403439,46149652.62
2014-12-08 00:00:00 UTC,435.6974,5919831466,80276898.37
2014-12-09 00:00:00 UTC,423.1445,5750724170,107224472
2014-12-10 00:00:00 UTC,417.1301459,5670540202,71766115.98
2014-12-11 00:00:00 UTC,419.4973,5704208924,143298807.8
2014-12-12 00:00:00 UTC,426.3401,5798673017,61492348.55
2014-12-13 00:00:00 UTC,421.2407,5730990255,46956868.15
2014-12-14 00:00:00 UTC,424.4943,5776635170,53774073.31
2014-12-15 00:00:00 UTC,419.5266,5710659008,37305565.04
2014-12-16 00:00:00 UTC,399.6518,5441499048,87340949.47
2014-12-17 00:00:00 UTC,392.3258,5342996797,93814555.95
2014-12-18 00:00:00 UTC,378.9578,5162229469,111297771.4
2014-12-19 00:00:00 UTC,389.9585,5313291801,74429916.94
2014-12-20 00:00:00 UTC,403.8127,5502695091,79010696.68
2014-12-21 00:00:00 UTC,392.5332,5348991036,71288212.09
2014-12-22 00:00:00 UTC,405.6754,5531739045,62872968.87
2014-12-23 00:00:00 UTC,411.854,5617667967,72231120.4
2014-12-24 00:00:00 UTC,397.2536,5420028805,46821550.61
2014-12-25 00:00:00 UTC,391.9082,5348645541,92829872.19
2014-12-26 00:00:00 UTC,403.4523641,5507750122,114808065.5
2014-12-27 00:00:00 UTC,387.2647,5288235021,179571907.7
2014-12-28 00:00:00 UTC,389.8048,5324119625,82583844.33
2014-12-29 00:00:00 UTC,384.2266,5249860938,122250290.3
2014-12-30 00:00:00 UTC,379.0601,5180794440,87540284.67
2014-12-31 00:00:00 UTC,388.4696,5310835884,86947686.4
2015-01-01 00:00:00 UTC,384.2502,5254765579,57515844.51
2015-01-02 00:00:00 UTC,388.7264,5317563352,48034691.41
2015-01-03 00:00:00 UTC,354.2081,4846868523,146812888.8
2015-01-04 00:00:00 UTC,322.6859,4416860062,254131283.2
2015-01-05 00:00:00 UTC,337.8436,4625695449,191708654
2015-01-06 00:00:00 UTC,353.3406,4839264522,120105845.3
2015-01-07 00:00:00 UTC,366.3369,5018549936,137032185.9
2015-01-08 00:00:00 UTC,350.3601,4800949414,106628926.2
2015-01-09 00:00:00 UTC,353.1007,4839712952,101791949.3
2015-01-10 00:00:00 UTC,334.9476,4592206959,113080133.6
2015-01-11 00:00:00 UTC,325.1171,4458704677,89140884.88
2015-01-12 00:00:00 UTC,328.9394448,4512243281,96813902.86
2015-01-13 00:00:00 UTC,271.1889,3720894761,264228071.3
2015-01-14 00:00:00 UTC,212.6268,2918191201,291501646.8
2015-01-15 00:00:00 UTC,256.9117,3526896663,314358764.4
2015-01-16 00:00:00 UTC,250.0361,3433401962,214078243.8
2015-01-17 00:00:00 UTC,242.4043,3329429121,129326119.7
2015-01-18 00:00:00 UTC,254.2043,3492500167,144337402.2
2015-01-19 00:00:00 UTC,261.5106,3593802883,128650035.6
2015-01-20 00:00:00 UTC,257.7966,3543556055,115495326.4
2015-01-21 00:00:00 UTC,276.6213,3803307747,122437659.3
2015-01-22 00:00:00 UTC,289.4737,3981037717,188659889.9
2015-01-23 00:00:00 UTC,294.4012,4049709307,159322119.5
2015-01-24 00:00:00 UTC,313.6127,4314957938,170566275.4
2015-01-25 00:00:00 UTC,322.2269,4434478542,180798769.2
2015-01-26 00:00:00 UTC,341.7637,4704445683,506124478.6
2015-01-27 00:00:00 UTC,326.6493,4496768591,428355517
2015-01-29 00:00:00 UTC,299.5195399,4126488189,208631294.6
2015-01-30 00:00:00 UTC,294.5487,4059020997,136342993.7
2015-01-31 00:00:00 UTC,280.6869,3869128573,119033539.1
2015-02-01 00:00:00 UTC,291.7302,4022492690,130018669.4
2015-02-02 00:00:00 UTC,307.9104,4246854192,138604767.6
2015-02-03 00:00:00 UTC,290.5115,4007816763,174542242.9
2015-02-04 00:00:00 UTC,290.4929,4008700347,107213466.4
2015-02-05 00:00:00 UTC,277.9146,3836201129,94992619.03
2015-02-06 00:00:00 UTC,285.0913,3936505034,112973057.8
2015-02-07 00:00:00 UTC,291.4232,4025129953,103501859.7
2015-02-08 00:00:00 UTC,286.9998,3964966812,99113602.43
2015-02-09 00:00:00 UTC,282.305,3901292775,101528977.9
2015-02-10 00:00:00 UTC,283.9504,3924996688,85846815.87
2015-02-11 00:00:00 UTC,283.6223,3921624270,84338711.78
2015-02-12 00:00:00 UTC,287.2055467,3972045531,66785824.42
2015-02-13 00:00:00 UTC,303.4857,4198277018,176476172.4
2015-02-14 00:00:00 UTC,333.9316,4620795212,213290674.9
2015-02-15 00:00:00 UTC,299.8818,4150693982,257368920.1
2015-02-16 00:00:00 UTC,303.7063,4204798538,166034683.8
2015-02-17 00:00:00 UTC,310.2006,4295898314,155407827.6
2015-02-18 00:00:00 UTC,300.2739,4159619268,113674613.3
2015-02-19 00:00:00 UTC,308.3499,4272812273,91615004.39
2015-02-20 00:00:00 UTC,311.325,4315229126,102654443.8
2015-02-21 00:00:00 UTC,311.2751,4315665842,81779833.04
2015-02-22 00:00:00 UTC,300.3752,4165670858,94594317.78
2015-02-23 00:00:00 UTC,305.3298,4235466286,79182399.34
2015-02-24 00:00:00 UTC,305.0047,4231947838,75036495.42
2015-02-25 00:00:00 UTC,301.0601,4178420654,73033004.16
2015-02-26 00:00:00 UTC,302.8490933,4204355536,57693315.64
2015-02-27 00:00:00 UTC,325.1173,4514757642,175667037.6
2015-02-28 00:00:00 UTC,324.7004,4510104791,109963753.3
2015-03-01 00:00:00 UTC,330.1903,4587507188,74448968.42
2015-03-02 00:00:00 UTC,347.8092,4833687052,120666148.5
2015-03-03 00:00:00 UTC,359.087,4991829976,164754979.9
2015-03-04 00:00:00 UTC,348.4487,4845205307,152584114
2015-03-05 00:00:00 UTC,353.1864,4912195918,126640555.2
2015-03-06 00:00:00 UTC,353.0066,4910992519,96831361.02
2015-03-07 00:00:00 UTC,357.1532126,4969938743,64876550.66
2015-03-08 00:00:00 UTC,356.1011,4955538518,58426237.33
2015-03-09 00:00:00 UTC,375.7326,5231249843,144245721.8
2015-03-10 00:00:00 UTC,380.4392,5298291140,169425588.9
2015-03-11 00:00:00 UTC,389.5847,5426096743,97138272.96
2015-03-12 00:00:00 UTC,381.5479,5316469361,84738928.75
2015-03-13 00:00:00 UTC,377.1553,5256620852,88697947.41
2015-03-14 00:00:00 UTC,368.5816,5138350013,82812011.33
2015-03-15 00:00:00 UTC,374.064,5216126096,42228671.39
2015-03-16 00:00:00 UTC,379.5209,5293472121,79566222.61
2015-03-17 00:00:00 UTC,373.2334,5207044479,66338401.76
2015-03-18 00:00:00 UTC,329.8026,4602387038,159541063.9
2015-03-19 00:00:00 UTC,339.9744,4745498665,174161640.6
2015-03-20 00:00:00 UTC,335.584,4685331522,76407109.09
2015-03-21 00:00:00 UTC,333.8069,4661780262,69656074.61
2015-03-22 00:00:00 UTC,343.676,4800853004,66096251.47
2015-03-23 00:00:00 UTC,336.8851,4707194437,92495453.7
2015-03-24 00:00:00 UTC,310.868,4345025351,195257745.8
2015-03-25 00:00:00 UTC,314.1149,4391624711,224326642.9
2015-03-26 00:00:00 UTC,316.2147,4422143999,189907509.6
2015-03-27 00:00:00 UTC,318.8572,4460509314,116533911.9
2015-03-28 00:00:00 UTC,325.1817,4549243206,105954475.6
2015-03-29 00:00:00 UTC,312.6067,4373320842,109157855.4
2015-03-30 00:00:00 UTC,322.0159,4504954139,126226778.8
2015-03-31 00:00:00 UTC,319.5718,4470761546,100554396.2
2015-04-01 00:00:00 UTC,324.5758,4546381917,102894430.4
2015-04-02 00:00:00 UTC,332.5695,4659722721,125475617.8
2015-04-03 00:00:00 UTC,332.226,4656147390,123451392
2015-04-04 00:00:00 UTC,331.8311,4651857233,83781461.97
2015-04-05 00:00:00 UTC,340.429,4773648631,108755777.8
2015-04-06 00:00:00 UTC,336.2052,4715488058,110345965
2015-04-07 00:00:00 UTC,331.3109,4647463650,115808432.7
2015-04-08 00:00:00 UTC,317.7498,4458871731,138599465.3
2015-04-09 00:00:00 UTC,315.8618934,4433445432,121759022.9
2015-04-10 00:00:00 UTC,305.2186,4284986817,144082260.1
2015-04-11 00:00:00 UTC,307.7734,4320853846,114069403.3
2015-04-12 00:00:00 UTC,307.2365,4313316266,81158308.38
2015-04-13 00:00:00 UTC,295.2153,4147885671,115737198.2
2015-04-14 00:00:00 UTC,285.9698,4019055315,143692827.9
2015-04-15 00:00:00 UTC,290.4633,4083078916,93239695.17
2015-04-16 00:00:00 UTC,292.719,4115760864,113584455.3
2015-04-17 00:00:00 UTC,285.6981776,4017944890,130232600.5
2015-04-18 00:00:00 UTC,286.4384,4029429226,90144534.36
2015-04-19 00:00:00 UTC,285.3726,4015342303,75140077.35
2015-04-20 00:00:00 UTC,290.3852,4087135392,82285282.84
2015-04-21 00:00:00 UTC,304.4128,4285721267,104758991.9
2015-04-22 00:00:00 UTC,301.74,4249238463,93595630.32
2015-04-23 00:00:00 UTC,302.2788,4257793379,70861045.3
2015-04-24 00:00:00 UTC,295.2892,4160233570,93683365.49
2015-04-25 00:00:00 UTC,288.7195,4068873388,75171410.8
2015-04-26 00:00:00 UTC,279.1958,3935683595,123941312.7
2015-04-27 00:00:00 UTC,291.1409,4105035740,121527050.1
2015-04-28 00:00:00 UTC,281.3491,3968084403,89331499.94
2015-04-29 00:00:00 UTC,282.5797,3986337699,70997832.69
2015-04-30 00:00:00 UTC,298.9415,4218116880,131342755.9
2015-05-01 00:00:00 UTC,296.4722,4184408631,95165913.09
2015-05-02 00:00:00 UTC,299.4979,4228206528,78239805.6
2015-05-03 00:00:00 UTC,306.2324,4324368967,110592485.2
2015-05-04 00:00:00 UTC,304.8393,4305641725,107329981.6
2015-05-05 00:00:00 UTC,297.5593,4203940107,90618705.77
2015-05-06 00:00:00 UTC,288.2866,4072985156,88591730.09
2015-05-07 00:00:00 UTC,299.4656,4230924863,94687932.74
2015-05-08 00:00:00 UTC,306.9588,4336790666,100635685.2
2015-05-09 00:00:00 UTC,304.2819,4298970754,100190658.3
2015-05-10 00:00:00 UTC,302.2888,4270811739,85568717.2
2015-05-11 00:00:00 UTC,306.5169,4330547392,89714633.23
2015-05-12 00:00:00 UTC,302.5671,4274743631,76272183.57
2015-05-13 00:00:00 UTC,291.1772,4113824276,61951160.83
2015-05-14 00:00:00 UTC,292.9692,4139142100,70518271.5
2015-05-15 00:00:00 UTC,295.0295,4168250533,48869906.62
2015-05-16 00:00:00 UTC,293.6586,4148882115,33420649.96
2015-05-17 00:00:00 UTC,293.7687,4150437636,30363794.57
2015-05-18 00:00:00 UTC,290.9433,4110519678,42266655.93
2015-05-19 00:00:00 UTC,292.9523,4138903332,39261222.49
2015-05-20 00:00:00 UTC,297.2988,4200311771,36555181.13
2015-05-21 00:00:00 UTC,298.1947,4212969270,34672159.51
2015-05-22 00:00:00 UTC,307.5248,4363984491,69586280.2
2015-05-23 00:00:00 UTC,305.2704913,4332826192,60991512.2
2015-05-24 00:00:00 UTC,308.4125,4378555393,38048437.76
2015-05-25 00:00:00 UTC,303.3356,4307532355,39391767.8
2015-05-26 00:00:00 UTC,306.8059,4357894014,39102382.72
2015-05-27 00:00:00 UTC,306.8783,4359996463,39750333.2
2015-05-28 00:00:00 UTC,310.1703,4407791362,35003300.06
2015-05-29 00:00:00 UTC,310.1321,4408489035,40695413.84
2015-05-30 00:00:00 UTC,305.404,4342295153,41081745.59
2015-05-31 00:00:00 UTC,300.622,4275370929,30567605.91
2015-06-01 00:00:00 UTC,293.4179,4173913640,57289141.21
2015-06-02 00:00:00 UTC,290.5643,4134424896,41269580.57
2015-06-03 00:00:00 UTC,290.0288,4126921305,39195019.37
2015-06-04 00:00:00 UTC,292.0077,4155079766,37779088.49
2015-06-05 00:00:00 UTC,294.7149,4193601462,42294623.98
2015-06-06 00:00:00 UTC,295.433,4203819559,23917018.28
2015-06-07 00:00:00 UTC,293.3049,4173538079,31655059.93
2015-06-08 00:00:00 UTC,297.3862,4231612325,52598066.87
2015-06-09 00:00:00 UTC,298.5073,4247564849,47790602.22
2015-06-10 00:00:00 UTC,295.905,4210535812,37723050.04
2015-06-11 00:00:00 UTC,296.6582,4221253358,37200257.31
2015-06-12 00:00:00 UTC,298.1567,4242576039,38443433.78
2015-06-13 00:00:00 UTC,300.8884,4281446355,37525113.59
2015-06-14 00:00:00 UTC,302.0887,4298525843,45640328.94
2015-06-15 00:00:00 UTC,305.6,4348489360,60345741.68
2015-06-16 00:00:00 UTC,323.1066,4597596899,124307790.1
2015-06-17 00:00:00 UTC,320.1567,4555621739,130069083.4
2015-06-18 00:00:00 UTC,318.4091,4530754527,86292643.52
2015-06-19 00:00:00 UTC,312.5827,4447848642,78169447.9
2015-06-20 00:00:00 UTC,315.8924,4494943522,71668656.14
2015-06-21 00:00:00 UTC,314.1544,4492015227,34160854.46
2015-06-22 00:00:00 UTC,319.8993,4575327748,53256568.75
2015-06-23 00:00:00 UTC,315.1316,4508272670,48316805.39
2015-06-24 00:00:00 UTC,312.2092,4467643405,51420467.29
2015-06-25 00:00:00 UTC,313.3916,4485777675,44259052.96
2015-06-26 00:00:00 UTC,316.7289,4534758108,44418065.39
2015-06-27 00:00:00 UTC,327.3874,4688424924,64113560.97
2015-06-28 00:00:00 UTC,325.8971,4668247830,53176691.07
2015-06-29 00:00:00 UTC,333.937263,4784569620,95369056.48
2015-06-30 00:00:00 UTC,340.828642,4884551600,129747180.1
2015-07-01 00:00:00 UTC,336.9155,4829616309,89107233.06
2015-07-02 00:00:00 UTC,333.5199021,4782250158,69035792.34
2015-07-03 00:00:00 UTC,339.3715,4867478160,56312477.24
2015-07-04 00:00:00 UTC,346.3595,4969020590,57102077.64
2015-07-05 00:00:00 UTC,361.9786271,5194402349,128396537.7
2015-07-06 00:00:00 UTC,358.2944,5143119050,149249485.2
2015-07-07 00:00:00 UTC,356.465155,5118108872,86970953.77
2015-07-08 00:00:00 UTC,363.1505119,5215277131,106901017
2015-07-09 00:00:00 UTC,360.625,5180188797,101847615.4
2015-07-10 00:00:00 UTC,382.7253,5499427676,152809039.2
2015-07-11 00:00:00 UTC,392.0297188,5634584344,153639676.8
2015-07-12 00:00:00 UTC,417.4992282,6002021092,155518413.8
2015-07-13 00:00:00 UTC,392.7745,5648018755,175747610.6
2015-07-14 00:00:00 UTC,384.6737,5531790526,99898430.06
2015-07-15 00:00:00 UTC,384.6713588,5533622515,71708213.05
2015-07-16 00:00:00 UTC,373.6437,5376919665,131566075.6
2015-07-17 00:00:00 UTC,377.3865,5432252236,82118713.36
2015-07-18 00:00:00 UTC,372.2139,5357916732,71199979.17
2015-07-19 00:00:00 UTC,369.7816846,5322905659,36456842.22
2015-07-20 00:00:00 UTC,375.8864,5414784549,55220596.09
2015-07-21 00:00:00 UTC,370.3568104,5336471281,58244489.76
2015-07-22 00:00:00 UTC,373.7426,5386686689,58516775.57
2015-07-23 00:00:00 UTC,374.6144,5400516113,46436558.2
2015-07-24 00:00:00 UTC,396.0282567,5710093816,109009126.1
2015-07-25 00:00:00 UTC,395.9505372,5708973226,75321554.19
2015-07-26 00:00:00 UTC,400.9303024,5780773472,55319135.6
2015-07-27 00:00:00 UTC,402.3714,5801551794,87373427.99
2015-07-28 00:00:00 UTC,400.3387,5772243512,86637994.65
2015-07-29 00:00:00 UTC,395.6049533,5703990459,72106638.57
2015-07-30 00:00:00 UTC,393.4345,5672695995,60187400.26
2015-07-31 00:00:00 UTC,388.316837,5598907482,87569059.53
2015-08-01 00:00:00 UTC,384.2519,5540297595,73282297.66
2015-08-02 00:00:00 UTC,385.4413,5557446840,63160873.74
2015-08-03 00:00:00 UTC,387.3550353,5585039841,56917351.69
2015-08-04 00:00:00 UTC,385.2567,5554785203,65477482.56
2015-08-05 00:00:00 UTC,382.7371998,5518458042,59061996.59
2015-08-06 00:00:00 UTC,378.6301,5459240234,57083373.61
2015-08-07 00:00:00 UTC,375.4058137,5412751184,64211182.42
2015-08-08 00:00:00 UTC,350.1591048,5048734037,107899671.6
2015-08-09 00:00:00 UTC,356.6692198,5142599479,91567095.21
2015-08-10 00:00:00 UTC,355.6421,5150693406,82013979.07
2015-08-11 00:00:00 UTC,369.2322,5349122266,87735784.16
2015-08-12 00:00:00 UTC,362.6483,5254837330,98946176.73
2015-08-13 00:00:00 UTC,357.9633867,5188312378,77610352.46
2015-08-14 00:00:00 UTC,359.2965,5208874062,83046315.22
2015-08-15 00:00:00 UTC,353.0420344,5119427236,51682990.69
2015-08-16 00:00:00 UTC,349.545,5069923021,75745479.28
2015-08-17 00:00:00 UTC,348.506,5056125048,70131793.49
2015-08-18 00:00:00 UTC,345.1231,5007908743,67957944.83
2015-08-19 00:00:00 UTC,307.4024,4462091852,195071830.7
2015-08-20 00:00:00 UTC,319.8457,4643879699,135845132.4
2015-08-21 00:00:00 UTC,317.2908,4608109476,84918030.03
2015-08-22 00:00:00 UTC,312.9431,4546194826,139749444.2
2015-08-23 00:00:00 UTC,311.7737,4530282308,99420808.72
2015-08-24 00:00:00 UTC,294.140388,4275154055,195136452.3
2015-08-25 00:00:00 UTC,310.1412,4508825012,257024341
2015-08-26 00:00:00 UTC,316.2309,4598613936,202539198.4
2015-08-27 00:00:00 UTC,310.9118,4522289859,97469627.34
2015-08-28 00:00:00 UTC,322.9574,4698755656,132628364.4
2015-08-29 00:00:00 UTC,318.4357,4634266390,78963924.59
2015-08-30 00:00:00 UTC,319.4678,4650484778,76503037.07
2015-08-31 00:00:00 UTC,323.3402,4708124318,81556478.95
2015-09-01 00:00:00 UTC,323.5513,4712451885,87565808.26
2015-09-02 00:00:00 UTC,324.2977,4724644547,67771501.98
2015-09-03 00:00:00 UTC,322.87,4704950429,62368237.23
2015-09-04 00:00:00 UTC,332.903,4852502321,79986853.62
2015-09-05 00:00:00 UTC,339.7022,4952841091,84962022.45
2015-09-06 00:00:00 UTC,345.3051,5035756926,101244686.8
2015-09-07 00:00:00 UTC,347.043,5062403002,72634851.83
2015-09-08 00:00:00 UTC,346.4729,5055290804,96384120.76
2015-09-09 00:00:00 UTC,340.8522,4974575954,80209029.79
2015-09-10 00:00:00 UTC,337.4176,4925824575,68579895.32
2015-09-11 00:00:00 UTC,338.4238622,4941893671,62459546.79
2015-09-12 00:00:00 UTC,331.2452,4838225359,57166986.45
2015-09-13 00:00:00 UTC,325.288,4752384490,65272804.09
2015-09-14 00:00:00 UTC,322.6191,4714602283,73037876.38
2015-09-15 00:00:00 UTC,322.358,4712108360,82110650.5
2015-09-16 00:00:00 UTC,317.6685,4644734381,71037544.68
2015-09-17 00:00:00 UTC,324.4828,4744538829,76112364.22
2015-09-18 00:00:00 UTC,323.1105,4726638105,110700270.7
2015-09-19 00:00:00 UTC,321.6639,4706465561,54273437.46
2015-09-20 00:00:00 UTC,320.6446,4692585624,50707618.8
2015-09-21 00:00:00 UTC,317.4687,4647154451,51584031.55
2015-09-22 00:00:00 UTC,324.9396,4757668141,101469430.5
2015-09-23 00:00:00 UTC,328.4032,4809793267,76472144.95
2015-09-24 00:00:00 UTC,333.5221,4885881976,176973625.7
2015-09-25 00:00:00 UTC,334.2996,4898692619,164229631.7
2015-09-26 00:00:00 UTC,333.7238,4891473168,133199622.4
2015-09-27 00:00:00 UTC,331.9251,4866337295,108025698.8
2015-09-28 00:00:00 UTC,342.8629,5027887282,352043632.8
2015-09-29 00:00:00 UTC,339.2334,4976180821,164679441.2
2015-09-30 00:00:00 UTC,337.0754,4945755660,108608867.1
2015-10-01 00:00:00 UTC,337.8975,4959101974,102842083.1
2015-10-02 00:00:00 UTC,336.3671,4937801755,119724625.5
2015-10-03 00:00:00 UTC,338.8137,4974920142,103999784.5
2015-10-04 00:00:00 UTC,338.3411,4969291862,111855135.4
2015-10-05 00:00:00 UTC,339.2531,4983967292,151659745.8
2015-10-06 00:00:00 UTC,344.1093,5056557123,189584726.1
2015-10-07 00:00:00 UTC,337.4885,4959722559,168710896.7
